6 1 3.000000 0.512183 0.082421 0.004057 0.997411
7 1 3.000000 0.387342 0.164085 0.001897 0.998874
8 1 3.000000 0.306595 0.158963 0.002058 0.998765
9 1 3.000000 0.236754 0.366074 0.001440 0.999183
10 1 3.000000 0.257630 0.125700 0.001952 0.998837
11 1 3.000000 0.958022 0.034141 0.001640 0.999048
12 1 3.000000 0.569745 0.145117 0.006146 0.995995
13 1 3.000000 0.760339 0.392740 0.004025 0.997433
14 1 3.000000 0.775529 0.277580 0.002077 0.998752
15 1 3.000000 0.054244 0.280999 0.004944 0.996810
16 1 3.000000 0.115915 0.269004 0.004920 0.996826
17 1 3.000000 0.603825 0.281220 0.005109 0.996698
18 1 3.000000 0.729021 0.449669 0.004247 0.997282
19 1 3.000000 0.136432 0.257901 0.004471 0.997130
20 1 3.000000 0.876970 0.022410 0.001729 0.998988
21 1 3.000000 0.732866 0.372049 0.003775 0.997602
22 1 3.000000 0.598706 0.239338 0.004357 0.997207
23 1 3.000000 0.753522 0.394189 0.004015 0.997439
24 1 3.000000 0.652985 0.292721 0.005497 0.996435
25 1 3.000000 0.666538 0.248436 0.004015 0.997439
26 1 3.000000 0.526232 0.124984 0.005298 0.996570
27 1 3.000000 0.617078 0.122983 0.004577 0.997058
28 1 3.000000 0.628735 0.266698 0.004995 0.996775
29 1 3.000000 0.581067 0.173497 0.006182 0.995971
0 1 4.000000 0.097724 0.273831 0.004727 0.996957
1 1 4.000000 0.147814 0.307795 0.003380 0.997869
2 1 4.000000 0.526060 0.050815 0.004383 0.997190
3 1 4.000000 0.547428 0.390999 0.003420 0.997842
4 1 4.000000 0.493622 0.364449 0.003095 0.998062
5 1 4.000000 0.577695 0.361956 0.003878 0.997532
6 1 4.000000 0.505474 0.075020 0.004113 0.997372
7 1 4.000000 0.396911 0.161367 0.001918 0.998860
8 1 4.000000 0.315746 0.154979 0.001918 0.998860
9 1 4.000000 0.229061 0.359721 0.001404 0.999208
10 1 4.000000 0.267017 0.122353 0.001832 0.998918
11 1 4.000000 0.948842 0.037962 0.001323 0.999263
12 1 4.000000 0.562197 0.138633 0.005590 0.996372
13 1 4.000000 0.761558 0.402613 0.004211 0.997306
14 1 4.000000 0.770596 0.286221 0.002181 0.998681
15 1 4.000000 0.046909 0.287742 0.005015 0.996762
16 1 4.000000 0.106677 0.270061 0.004700 0.996975
17 1 4.000000 0.610541 0.288470 0.004724 0.996959
18 1 4.000000 0.732311 0.458533 0.004824 0.996891
19 1 4.000000 0.126576 0.257058 0.004422 0.997163
20 1 4.000000 0.867271 0.024565 0.001393 0.999215
21 1 4.000000 0.736215 0.381430 0.003982 0.997461
22 1 4.000000 0.590849 0.234407 0.003895 0.997520
23 1 4.000000 0.755360 0.403961 0.004223 0.997298
24 1 4.000000 0.658019 0.301297 0.004965 0.996795
25 1 4.000000 0.665750 0.258259 0.003978 0.997464
26 1 4.000000 0.518990 0.118081 0.004767 0.996930
27 1 4.000000 0.607574 0.120141 0.004598 0.997044
28 1 4.000000 0.633604 0.275267 0.004648 0.997010
29 1 4.000000 0.574619 0.165970 0.005564 0.996390
0 1 5.000000 0.090318 0.280219 0.004611 0.997035
1 1 5.000000 0.141083 0.300517 0.003420 0.997842
2 1 5.000000 0.517351 0.046035 0.004538 0.997084
3 1 5.000000 0.556049 0.396024 0.003086 0.998068
4 1 5.000000 0.502626 0.368723 0.002788 0.998270
5 1 5.000000 0.583913 0.366711 0.003463 0.997813
6 1 5.000000 0.499019 0.067412 0.004248 0.997281
7 1 5.000000 0.406435 0.158611 0.002017 0.998793
8 1 5.000000 0.325043 0.151345 0.001850 0.998906
9 1 5.000000 0.221405 0.353323 0.001415 0.999200
10 1 5.000000 0.276411 0.119007 0.001767 0.998962
11 1 5.000000 0.939687 0.041905 0.001129 0.999395
12 1 5.000000 0.554630 0.132140 0.005087 0.996713
13 1 5.000000 0.762750 0.412478 0.004525 0.997093
14 1 5.000000 0.765749 0.294900 0.002342 0.998572
15 1 5.000000 0.039512 0.294404 0.005139 0.996677
16 1 5.000000 0.097954 0.274023 0.004558 0.997071
17 1 5.000000 0.618113 0.294816 0.004446 0.997147
18 0 5.000000 0. 0. 0. 0.
19 1 5.000000 0.116794 0.257193 0.004356 0.997208
20 1 5.000000 0.857606 0.026855 0.001188 0.999354
21 1 5.000000 0.739530 0.390813 0.004263 0.997271
22 1 5.000000 0.585139 0.226909 0.003616 0.997709
23 1 5.000000 0.757123 0.413736 0.004554 0.997074
24 1 5.000000 0.662996 0.309932 0.004446 0.997147
25 1 5.000000 0.666018 0.268105 0.003927 0.997499
26 1 5.000000 0.511699 0.111233 0.004359 0.997206
27 1 5.000000 0.598124 0.117189 0.004561 0.997069
28 1 5.000000 0.639049 0.283489 0.004405 0.997175
29 1 5.000000 0.567997 0.158569 0.005099 0.996705
0 1 6.000000 0.083442 0.287331 0.004609 0.997037
1 1 6.000000 0.134348 0.293334 0.003517 0.997777
2 1 6.000000 0.508902 0.040844 0.004654 0.997006
3 1 6.000000 0.564369 0.401537 0.002884 0.998205
4 1 6.000000 0.511615 0.373032 0.002588 0.998405
5 1 6.000000 0.592170 0.372032 0.003165 0.998015
6 1 6.000000 0.492850 0.059587 0.004419 0.997165
7 1 6.000000 0.415920 0.155837 0.002160 0.998696
8 1 6.000000 0.334352 0.147738 0.001836 0.998915
9 1 6.000000 0.213794 0.346872 0.001450 0.999177
10 1 6.000000 0.285810 0.115662 0.001735 0.998984
11 1 6.000000 0.930592 0.045997 0.001007 0.999477
12 1 6.000000 0.547152 0.125544 0.004708 0.996970
13 1 6.000000 0.763877 0.422346 0.004905 0.996836
14 1 6.000000 0.761166 0.303702 0.002547 0.998433
15 1 6.000000 0.032028 0.300962 0.005250 0.996602
16 1 6.000000 0.090555 0.280406 0.004485 0.997121
17 1 6.000000 0.626362 0.300214 0.004207 0.997309
18 0 6.000000 0. 0. 0. 0.
19 1 6.000000 0.107099 0.259135 0.004307 0.997241
20 1 6.000000 0.847961 0.029408 0.001062 0.999440
21 1 6.000000 0.742693 0.400235 0.004609 0.997036
22 1 6.000000 0.580601 0.218167 0.003513 0.997779
23 1 6.000000 0.758752 0.423527 0.004939 0.996813
24 1 6.000000 0.667472 0.318849 0.004018 0.997437
25 1 6.000000 0.667172 0.277929 0.003836 0.997560
26 1 6.000000 0.504328 0.104485 0.004107 0.997377
27 1 6.000000 0.588717 0.114031 0.004460 0.997137
28 1 6.000000 0.644848 0.291534 0.004156 0.997343
29 1 6.000000 0.561191 0.151312 0.004712 0.996967
0 1 7.000000 0.076555 0.294482 0.004620 0.997029
1 1 7.000000 0.127624 0.286242 0.003633 0.997697
2 1 7.000000 0.501040 0.034749 0.004787 0.996916
3 1 7.000000 0.572426 0.407380 0.002771 0.998282
4 1 7.000000 0.520590 0.377379 0.002447 0.998501
5 1 7.000000 0.601511 0.374634 0.003013 0.998118
6 1 7.000000 0.486920 0.051586 0.004602 0.997042
7 1 7.000000 0.425321 0.152986 0.002336 0.998576
8 1 7.000000 0.343641 0.144084 0.001866 0.998895
9 1 7.000000 0.206297 0.340293 0.001502 0.999141
10 1 7.000000 0.295223 0.112345 0.001731 0.998987
11 1 7.000000 0.921591 0.050259 0.000917 0.999538
12 1 7.000000 0.539769 0.118838 0.004410 0.997171
13 1 7.000000 0.764763 0.432256 0.005297 0.996571
14 1 7.000000 0.757468 0.312920 0.002790 0.998269
15 1 7.000000 0.024515 0.307488 0.005315 0.996558
16 1 7.000000 0.083690 0.287526 0.004496 0.997113
17 1 7.000000 0.634970 0.304887 0.003975 0.997466
18 0 7.000000 0. 0. 0. 0.
19 1 7.000000 0.097829 0.262496 0.004252 0.997279
20 1 7.000000 0.838390 0.032214 0.000978 0.999497
21 1 7.000000 0.745682 0.409700 0.004994 0.996776
22 1 7.000000 0.576414 0.209234 0.003409 0.997849
23 1 7.000000 0.760110 0.433369 0.005341 0.996540
24 1 7.000000 0.671693 0.327886 0.003746 0.997621
25 1 7.000000 0.669096 0.287659 0.003719 0.997639
26 1 7.000000 0.497290 0.097451 0.004093 0.997386
27 1 7.000000 0.579459 0.110483 0.004309 0.997240
28 1 7.000000 0.650896 0.299345 0.003915 0.997506
29 1 7.000000 0.554093 0.144341 0.004409 0.997172
0 1 8.000000 0.069672 0.301643 0.004660 0.997002
1 1 8.000000 0.121085 0.279393 0.003756 0.997615
2 1 8.000000 0.493743 0.027979 0.004941 0.996812
3 1 8.000000 0.580661 0.412950 0.002756 0.998292
4 1 8.000000 0.529543 0.381770 0.002355 0.998564
5 1 8.000000 0.611297 0.376227 0.003027 0.998109
6 1 8.000000 0.481229 0.043417 0.004766 0.996930
7 1 8.000000 0.434631 0.150092 0.002510 0.998459
8 1 8.000000 0.352875 0.140298 0.001932 0.998850
9 1 8.000000 0.198971 0.333527 0.001574 0.999092
10 1 8.000000 0.304638 0.109035 0.001751 0.998973
11 1 8.000000 0.912752 0.054871 0.000852 0.999582
12 1 8.000000 0.532509 0.111997 0.004187 0.997322
13 1 8.000000 0.765443 0.442185 0.005645 0.996335
14 1 8.000000 0.754925 0.322510 0.003062 0.998085
15 1 8.000000 0.017120 0.314157 0.005287 0.996577
16 1 8.000000 0.076812 0.294683 0.004508 0.997105
17 1 8.000000 0.643267 0.309419 0.003720 0.997639
18 0 8.000000 0. 0. 0. 0.
19 1 8.000000 0.089343 0.267640 0.004206 0.997310
20 1 8.000000 0.828921 0.035327 0.000923 0.999533
21 1 8.000000 0.748433 0.419232 0.005406 0.996497
22 1 8.000000 0.572451 0.200170 0.003349 0.997890
23 1 8.000000 0.761137 0.443255 0.005692 0.996303
24 1 8.000000 0.676099 0.336829 0.003645 0.997690
25 1 8.000000 0.671937 0.297138 0.003579 0.997734
26 1 8.000000 0.491111 0.089659 0.004183 0.997325
27 1 8.000000 0.570404 0.106391 0.004156 0.997343
28 1 8.000000 0.656610 0.307424 0.003681 0.997665
29 1 8.000000 0.546795 0.137564 0.004174 0.997331
0 1 9.000000 0.062740 0.308755 0.004711 0.996967
1 1 9.000000 0.114835 0.274176 0.003739 0.997626
2 1 9.000000 0.486829 0.020831 0.005113 0.996695
3 1 9.000000 0.589385 0.417733 0.002816 0.998251
4 1 9.000000 0.538439 0.386278 0.002293 0.998605
5 1 9.000000 0.621084 0.377723 0.003120 0.998046
6 1 9.000000 0.475798 0.035085 0.004917 0.996828
7 1 9.000000 0.443619 0.147196 0.002665 0.998353
8 1 9.000000 0.362027 0.136335 0.002039 0.998777
9 1 9.000000 0.191827 0.326573 0.001654 0.999039
10 1 9.000000 0.314049 0.105728 0.001802 0.998938
11 1 9.000000 0.904140 0.059907 0.000805 0.999614
12 1 9.000000 0.525325 0.105081 0.004046 0.997418
13 1 9.000000 0.765831 0.452130 0.005921 0.996148
14 1 9.000000 0.753628 0.332354 0.003351 0.997889
15 0 9.000000 0. 0. 0. 0.
16 1 9.000000 0.069937 0.301850 0.004545 0.997080
17 1 9.000000 0.650930 0.315563 0.003503 0.997786
18 0 9.000000 0. 0. 0. 0.
19 1 9.000000 0.081582 0.273801 0.004175 0.997331
20 1 9.000000 0.819601 0.038889 0.000887 0.999558
21 1 9.000000 0.750847 0.428865 0.005778 0.996245
22 1 9.000000 0.568588 0.191050 0.003304 0.997921
23 1 9.000000 0.761722 0.453187 0.005962 0.996120
24 1 9.000000 0.680851 0.345584 0.003664 0.997677
25 1 9.000000 0.675668 0.306376 0.003418 0.997843
26 1 9.000000 0.485708 0.081311 0.004315 0.997236
27 1 9.000000 0.561998 0.101173 0.003980 0.997463
28 1 9.000000 0.661433 0.316148 0.003468 0.997809
29 1 9.000000 0.539501 0.130769 0.003988 0.997457
0 1 10.000000 0.055622 0.315662 0.004790 0.996914
1 1 10.000000 0.110686 0.269438 0.003689 0.997660
2 1 10.000000 0.480202 0.013478 0.005257 0.996598
3 1 10.000000 0.598440 0.421877 0.002914 0.998185
4 1 10.000000 0.547242 0.390964 0.002261 0.998627
5 1 10.000000 0.630817 0.379742 0.003267 0.997946
6 1 10.000000 0.470693 0.026539 0.005015 0.996761
7 1 10.000000 0.452044 0.144053 0.002823 0.998247
8 1 10.000000 0.371030 0.132052 0.002162 0.998695
9 1 10.000000 0.184866 0.319449 0.001740 0.998980
10 1 10.000000 0.323460 0.102422 0.001872 0.998891
11 1 10.000000 0.895792 0.065379 0.000768 0.999639
12 1 10.000000 0.518210 0.098098 0.003983 0.997461
13 0 10.000000 0. 0. 0. 0.
14 1 10.000000 0.753692 0.342277 0.003643 0.997691
15 0 10.000000 0. 0. 0. 0.
16 1 10.000000 0.063015 0.308973 0.004588 0.997051
17 1 10.000000 0.655628 0.323819 0.003300 0.997923
18 0 10.000000 0. 0. 0. 0.
19 1 10.000000 0.074352 0.280619 0.004184 0.997324
20 1 10.000000 0.810453 0.042837 0.000863 0.999574
21 1 10.000000 0.752877 0.438592 0.006101 0.996026
22 1 10.000000 0.564585 0.181957 0.003257 0.997953
23 0 10.000000 0. 0. 0. 0.
24 1 10.000000 0.685953 0.354134 0.003779 0.997599
25 1 10.000000 0.679998 0.315339 0.003300 0.997923
26 1 10.000000 0.480798 0.072686 0.004460 0.997138
27 1 10.000000 0.554295 0.094893 0.003835 0.997561
28 1 10.000000 0.665363 0.325299 0.003326 0.997906
29 1 10.000000 0.532255 0.123921 0.003848 0.997552
0 1 11.000000 0.048281 0.322251 0.004897 0.996841
1 1 11.000000 0.101957 0.271525 0.003676 0.997669
2 1 11.000000 0.476296 0.004988 0.005353 0.996533
3 1 11.000000 0.607706 0.425522 0.003053 0.998091
4 1 11.000000 0.555859 0.395969 0.002225 0.998651
5 1 11.000000 0.640269 0.382797 0.003452 0.997820
6 1 11.000000 0.466039 0.017744 0.005072 0.996723
7 1 11.000000 0.459379 0.140111 0.002958 0.998155
8 1 11.000000 0.379789 0.127309 0.002321 0.998587
9 1 11.000000 0.177996 0.312245 0.001834 0.998916
10 1 11.000000 0.332866 0.099113 0.001975 0.998821
11 1 11.000000 0.887723 0.071240 0.000742 0.999657
12 1 11.000000 0.511190 0.091032 0.004007 0.997445
13 0 11.000000 0. 0. 0. 0.
14 1 11.000000 0.754418 0.352191 0.003941 0.997489
15 0 11.000000 0. 0. 0. 0.
16 1 11.000000 0.055910 0.315894 0.004660 0.997002
17 1 11.000000 0.657845 0.333291 0.003225 0.997974
18 0 11.000000 0. 0. 0. 0.
19 1 11.000000 0.067225 0.287551 0.004186 0.997323
20 1 11.000000 0.801529 0.047280 0.000846 0.999586
21 1 11.000000 0.754241 0.448433 0.006349 0.995858
22 1 11.000000 0.560186 0.173114 0.003209 0.997985
23 0 11.000000 0. 0. 0. 0.
24 1 11.000000 0.691361 0.362483 0.003963 0.997474
25 1 11.000000 0.684975 0.323975 0.003277 0.997939
26 1 11.000000 0.476076 0.063951 0.004592 0.997048
27 1 11.000000 0.547590 0.087595 0.003736 0.997628
28 1 11.000000 0.669099 0.334515 0.003299 0.997924
29 1 11.000000 0.525021 0.117058 0.003746 0.997621
0 1 12.000000 0.039919 0.327280 0.005065 0.996728
1 1 12.000000 0.093922 0.276843 0.003669 0.997674
2 1 12.000000 0.475766 0.000000 0.005406 0.996496
3 1 12.000000 0.617105 0.428795 0.003228 0.997972
4 1 12.000000 0.564176 0.401469 0.002225 0.998652
5 1 12.000000 0.649259 0.386989 0.003650 0.997687
6 1 12.000000 0.462210 0.008634 0.005083 0.996715
7 1 12.000000 0.465074 0.134857 0.003089 0.998066
8 1 12.000000 0.388197 0.121991 0.002501 0.998465
9 1 12.000000 0.170909 0.305252 0.001935 0.998848
10 1 12.000000 0.342268 0.095805 0.002091 0.998742
11 1 12.000000 0.879898 0.077444 0.000724 0.999669
12 1 12.000000 0.504487 0.083673 0.004093 0.997386
13 0 12.000000 0. 0. 0. 0.
14 1 12.000000 0.755487 0.362069 0.004245 0.997283
15 0 12.000000 0. 0. 0. 0.
16 1 12.000000 0.048603 0.322519 0.004763 0.996933
17 1 12.000000 0.660366 0.342885 0.003262 0.997949
18 0 12.000000 0. 0. 0. 0.
19 1 12.000000 0.060111 0.294497 0.004214 0.997304
20 1 12.000000 0.792911 0.052290 0.000843 0.999588
21 1 12.000000 0.754907 0.458355 0.006476 0.995772
22 1 12.000000 0.555417 0.164574 0.003160 0.998018
23 0 12.000000 0. 0. 0. 0.
24 1 12.000000 0.696940 0.370713 0.004191 0.997320
25 1 12.000000 0.690178 0.332472 0.003338 0.997898
26 1 12.000000 0.471517 0.055122 0.004705 0.996972
27 1 12.000000 0.541303 0.079903 0.003751 0.997618
28 1 12.000000 0.673237 0.343567 0.003375 0.997873
29 1 12.000000 0.517781 0.110203 0.003687 0.997661
0 1 13.000000 0.031477 0.331824 0.005150 0.996670
1 1 13.000000 0.086922 0.283788 0.003674 0.997670
2 1 13.000000 0.475766 0.000000 0.005383 0.996512
3 1 13.000000 0.626625 0.431678 0.003456 0.997818
4 1 13.000000 0.572227 0.407306 0.002250 0.998635
5 1 13.000000 0.657847 0.391977 0.003896 0.997520
6 0 13.000000 0. 0. 0. 0.
7 1 13.000000 0.467274 0.126442 0.003249 0.997958
8 1 13.000000 0.396136 0.116022 0.002710 0.998323
9 1 13.000000 0.163474 0.298636 0.002040 0.998777
10 1 13.000000 0.351650 0.092475 0.002251 0.998634
11 1 13.000000 0.872355 0.083968 0.000713 0.999676
12 1 13.000000 0.498165 0.075996 0.004210 0.997307
13 0 13.000000 0. 0. 0. 0.
14 1 13.000000 0.756742 0.371915 0.004550 0.997076
15 0 13.000000 0. 0. 0. 0.
16 1 13.000000 0.040288 0.327597 0.004925 0.996823
17 1 13.000000 0.663678 0.352241 0.003375 0.997873
18 0 13.000000 0. 0. 0. 0.
19 1 13.000000 0.052852 0.301307 0.004245 0.997283
20 1 13.000000 0.784835 0.058095 0.000847 0.999585
21 0 13.000000 0. 0. 0. 0.
22 1 13.000000 0.549709 0.156639 0.003117 0.998047
23 0 13.000000 0. 0. 0. 0.
24 1 13.000000 0.702524 0.378933 0.004451 0.997144
25 1 13.000000 0.695458 0.340913 0.003464 0.997812
26 1 13.000000 0.467085 0.046226 0.004784 0.996918
27 1 13.000000 0.534573 0.072573 0.003836 0.997560
28 1 13.000000 0.677997 0.352305 0.003521 0.997774
29 1 13.000000 0.510580 0.103313 0.003672 0.997671
0 1 14.000000 0.027445 0.330949 0.005018 0.996760
1 1 14.000000 0.080026 0.290913 0.003697 0.997655
2 1 14.000000 0.475766 0.000000 0.005340 0.996541
3 1 14.000000 0.636269 0.434072 0.003718 0.997640
4 1 14.000000 0.580450 0.412887 0.002322 0.998586
5 1 14.000000 0.666261 0.397252 0.004164 0.997338
6 0 14.000000 0. 0. 0. 0.
7 1 14.000000 0.466729 0.116652 0.003460 0.997815
8 1 14.000000 0.403397 0.109300 0.002928 0.998175
9 1 14.000000 0.155694 0.292434 0.002155 0.998699
10 1 14.000000 0.361020 0.089148 0.002414 0.998524
11 1 14.000000 0.864960 0.090670 0.000704 0.999682
12 1 14.000000 0.492213 0.068037 0.004334 0.997223
13 0 14.000000 0. 0. 0. 0.
14 1 14.000000 0.758075 0.381736 0.004864 0.996864
15 0 14.000000 0. 0. 0. 0.
16 1 14.000000 0.031822 0.331938 0.004995 0.996775
17 1 14.000000 0.668340 0.361003 0.003533 0.997766
18 0 14.000000 0. 0. 0. 0.
19 1 14.000000 0.045398 0.307894 0.004297 0.997248
20 1 14.000000 0.777240 0.064578 0.000851 0.999582
21 0 14.000000 0. 0. 0. 0.
22 1 14.000000 0.542794 0.149471 0.003084 0.998070
23 0 14.000000 0. 0. 0. 0.
24 1 14.000000 0.708078 0.387164 0.004741 0.996947
25 1 14.000000 0.700579 0.349446 0.003645 0.997690
26 1 14.000000 0.462746 0.037275 0.004834 0.996884
27 1 14.000000 0.527325 0.065782 0.003980 0.997463
28 1 14.000000 0.683352 0.360685 0.003712 0.997644
29 1 14.000000 0.503485 0.096334 0.003727 0.997634
0 1 15.000000 0.027445 0.330949 0.004861 0.996866
1 1 15.000000 0.073163 0.298099 0.003710 0.997646
2 1 15.000000 0.475766 0.000000 0.005282 0.996581
3 1 15.000000 0.646035 0.435851 0.004026 0.997431
4 1 15.000000 0.589159 0.417689 0.002433 0.998511
5 1 15.000000 0.674568 0.402696 0.004449 0.997145
6 0 15.000000 0. 0. 0. 0.
7 1 15.000000 0.464900 0.106981 0.003633 0.997698
8 1 15.000000 0.410063 0.101975 0.003183 0.998003
9 1 15.000000 0.147639 0.286593 0.002273 0.998619
10 1 15.000000 0.370326 0.085705 0.002631 0.998377
11 1 15.000000 0.857772 0.097549 0.000701 0.999684
12 1 15.000000 0.486508 0.059904 0.004441 0.997150
13 0 15.000000 0. 0. 0. 0.
14 1 15.000000 0.759431 0.391556 0.005172 0.996655
15 0 15.000000 0. 0. 0. 0.
16 0 15.000000 0. 0. 0. 0.
17 1 15.000000 0.674154 0.369054 0.003725 0.997636
18 0 15.000000 0. 0. 0. 0.
19 1 15.000000 0.037697 0.314191 0.004352 0.997210
20 1 15.000000 0.770050 0.071500 0.000859 0.999577
21 0 15.000000 0. 0. 0. 0.
22 1 15.000000 0.535667 0.142503 0.003072 0.998078
23 0 15.000000 0. 0. 0. 0.
24 1 15.000000 0.713524 0.395467 0.005039 0.996745
25 1 15.000000 0.705606 0.358027 0.003868 0.997539
26 1 15.000000 0.458566 0.028235 0.004830 0.996887
27 1 15.000000 0.519689 0.059418 0.004131 0.997361
28 1 15.000000 0.689076 0.368809 0.003938 0.997491
29 1 15.000000 0.496933 0.088850 0.003834 0.997561
0 1 16.000000 0.027445 0.330949 0.004705 0.996972
1 1 16.000000 0.066237 0.305228 0.003736 0.997628
2 1 16.000000 0.475766 0.000000 0.005210 0.996629
3 1 16.000000 0.655871 0.437068 0.004347 0.997214
4 1 16.000000 0.598207 0.421845 0.002567 0.998420
5 1 16.000000 0.682785 0.408270 0.004743 0.996946
6 0 16.000000 0. 0. 0. 0.
7 1 16.000000 0.462718 0.097294 0.003769 0.997605
8 1 16.000000 0.415761 0.093981 0.003428 0.997837
9 1 16.000000 0.139324 0.281139 0.002391 0.998540
10 1 16.000000 0.379622 0.082268 0.002845 0.998232
11 1 16.000000 0.850239 0.104018 0.000700 0.999685
12 1 16.000000 0.481020 0.051616 0.004526 0.997093
